customer_id,recence,frequence,montant,panier_moyen,anciennete,R,F,M,score_rfm,segment,country,declared_preference,age_bracket,life_stage,urban_density
22420,573,1,86.5,86.5,573,1,1,2,112,Perdus,France,,35-44 ans,,
22421,742,1,28.910000000000004,28.910000000000004,742,1,1,1,111,Perdus,France,,25-34 ans,,
22422,812,1,85.93,85.93,812,1,1,2,112,Perdus,France,,,,Périurbain
22423,1017,1,101.02000000000001,101.02000000000001,1017,1,1,2,112,Perdus,France,,,,
22425,794,1,186.84,186.84,794,1,1,3,113,Hibernants,France,,,,
22426,593,1,25.3,25.3,593,1,1,1,111,Perdus,France,,45-54 ans,Sans enfants,
22427,1296,1,58.82000000000001,58.82000000000001,1296,1,1,1,111,Perdus,France,,55 ans et plus,,Zone urbaine dense
22428,542,1,23.03,23.03,542,2,1,1,211,Hibernants,France,,55 ans et plus,,
22429,533,1,29.84,29.84,533,2,1,1,211,Hibernants,France,Anti-imperfections,,,Zone urbaine dense
22431,489,1,165.34,165.34,489,2,1,2,212,Hibernants,France,,,,
22432,885,1,34.6,34.6,885,1,1,1,111,Perdus,France,,45-54 ans,,
22433,879,1,84.0,84.0,879,1,1,2,112,Perdus,France,Peau sèche,,,
22434,1333,1,24.08,24.08,1333,1,1,1,111,Perdus,France,Peau sèche,,,
22435,521,1,14.26,14.26,521,2,1,1,211,Hibernants,France,,,,
22437,836,1,94.0,94.0,836,1,1,2,112,Perdus,France,,55 ans et plus,Retraité(e),
22438,904,1,16.84,16.84,904,1,1,1,111,Perdus,Germany,,,,
22439,637,1,16.53,16.53,637,1,1,1,111,Perdus,France,,,,
22440,867,1,43.69,43.69,867,1,1,1,111,Perdus,France,Peau sèche,45-54 ans,,
22441,913,1,47.77,47.77,913,1,1,1,111,Perdus,France,Peau sensible,,,
22442,1000,1,173.28,173.28,1000,1,1,3,113,Hibernants,France,,,Parent de jeunes enfants,
22443,594,1,80.57,80.57,594,1,1,2,112,Perdus,France,,,,
22444,597,1,65.8,65.8,597,1,1,1,111,Perdus,Belgium,,,Sans enfants,
22445,1229,1,94.0,94.0,1229,1,1,2,112,Perdus,France,Peau mixte,,,
22446,696,1,20.14,20.14,696,1,1,1,111,Perdus,France,Recherche vegan,,,Périurbain
22448,1239,1,41.8,41.8,1239,1,1,1,111,Perdus,France,Sans parfum,35-44 ans,Famille avec adolescents,
22449,964,1,65.54,65.54,964,1,1,1,111,Perdus,France,,,,
22451,1141,1,139.09,139.09,1141,1,1,2,112,Perdus,France,,35-44 ans,Parent de jeunes enfants,
22452,1066,1,78.55,78.55,1066,1,1,2,112,Perdus,France,,,,
22453,475,1,27.89,27.89,475,2,1,1,211,Hibernants,France,,45-54 ans,,
22455,652,1,49.22,49.22,652,1,1,1,111,Perdus,France,,,Sans enfants,
22456,970,1,20.53,20.53,970,1,1,1,111,Perdus,France,,55 ans et plus,,
22457,1177,1,34.59,34.59,1177,1,1,1,111,Perdus,France,,,Parent de jeunes enfants,Périurbain
22458,569,1,71.71000000000001,71.71000000000001,569,1,1,1,111,Perdus,France,,25-34 ans,,
22459,1220,1,156.35999999999999,156.35999999999999,1220,1,1,2,112,Perdus,France,,,,
22461,1262,1,109.44,109.44,1262,1,1,2,112,Perdus,France,,,,
22462,957,1,96.91,96.91,957,1,1,2,112,Perdus,France,,,,
22463,694,1,24.71,24.71,694,1,1,1,111,Perdus,Netherlands,Anti-âge,,Sans enfants,
22464,484,1,47.0,47.0,484,2,1,1,211,Hibernants,France,,35-44 ans,,Périurbain
22465,939,1,9.71,9.71,939,1,1,1,111,Perdus,France,,,,Zone rurale
22466,1224,1,20.009999999999998,20.009999999999998,1224,1,1,1,111,Perdus,France,,55 ans et plus,Jeune actif en solo,Zone rurale
22467,759,1,45.879999999999995,45.879999999999995,759,1,1,1,111,Perdus,France,Peau sensible,55 ans et plus,,
22468,584,1,116.75,116.75,584,1,1,2,112,Perdus,USA,,45-54 ans,,
22469,695,1,107.76,107.76,695,1,1,2,112,Perdus,France,,,,Zone urbaine dense
22470,657,1,47.11,47.11,657,1,1,1,111,Perdus,France,,45-54 ans,,Zone urbaine dense
22471,909,1,22.22,22.22,909,1,1,1,111,Perdus,France,,,,
22472,975,1,105.59,105.59,975,1,1,2,112,Perdus,France,,,,Périurbain
22473,703,1,39.74,39.74,703,1,1,1,111,Perdus,France,,,,Zone urbaine dense
22474,529,1,75.77,75.77,529,2,1,1,211,Hibernants,France,,25-34 ans,,
22475,981,1,49.739999999999995,49.739999999999995,981,1,1,1,111,Perdus,France,,25-34 ans,,Périurbain
22476,729,1,75.57,75.57,729,1,1,1,111,Perdus,France,Peau mixte,,,
22477,573,1,15.84,15.84,573,1,1,1,111,Perdus,Belgium,,35-44 ans,,
22482,629,1,99.16,99.16,629,1,1,2,112,Perdus,France,,18-24 ans,,
22483,1293,1,67.44,67.44,1293,1,1,1,111,Perdus,France,,45-54 ans,Retraité(e),
22484,949,1,120.22,120.22,949,1,1,2,112,Perdus,France,,,,
22485,782,1,180.19,180.19,782,1,1,3,113,Hibernants,France,,,Retraité(e),
22487,708,1,117.9,117.9,708,1,1,2,112,Perdus,France,,55 ans et plus,,
22488,1154,1,24.21,24.21,1154,1,1,1,111,Perdus,Sweden,Peau mixte,25-34 ans,,
22489,1107,1,71.78999999999999,71.78999999999999,1107,1,1,1,111,Perdus,France,Anti-imperfections,,,
22490,947,1,51.73,51.73,947,1,1,1,111,Perdus,France,,,,
22491,774,1,146.85000000000002,146.85000000000002,774,1,1,2,112,Perdus,France,Peau sèche,18-24 ans,Retraité(e),
22492,1044,1,34.97,34.97,1044,1,1,1,111,Perdus,France,,55 ans et plus,,
22493,1327,1,58.33,58.33,1327,1,1,1,111,Perdus,France,,,,
22494,1272,1,35.18,35.18,1272,1,1,1,111,Perdus,France,,,Parent de jeunes enfants,
22495,1310,1,20.53,20.53,1310,1,1,1,111,Perdus,France,,,Parent de jeunes enfants,
22496,1266,1,87.52,87.52,1266,1,1,2,112,Perdus,Australia,Peau sèche,,,
22497,839,1,93.53999999999999,93.53999999999999,839,1,1,2,112,Perdus,France,,,,Périurbain
22498,676,1,83.34,83.34,676,1,1,2,112,Perdus,France,,18-24 ans,,
22499,737,1,143.06,143.06,737,1,1,2,112,Perdus,France,Peau mixte,18-24 ans,Jeune actif en solo,Zone rurale
22500,534,1,85.35,85.35,534,2,1,2,212,Hibernants,France,,18-24 ans,,
22501,981,1,107.69,107.69,981,1,1,2,112,Perdus,France,,35-44 ans,,
22502,624,1,58.06,58.06,624,1,1,1,111,Perdus,France,,25-34 ans,,
22503,728,1,24.11,24.11,728,1,1,1,111,Perdus,France,,,,Zone urbaine dense
22504,1315,1,153.67000000000002,153.67000000000002,1315,1,1,2,112,Perdus,Portugal,,18-24 ans,,
22505,774,1,65.38,65.38,774,1,1,1,111,Perdus,France,Peau sensible,,,Zone rurale
22506,888,1,81.65,81.65,888,1,1,2,112,Perdus,France,Peau sensible,,Retraité(e),
22507,978,1,51.54,51.54,978,1,1,1,111,Perdus,France,,,,
22508,679,1,25.48,25.48,679,1,1,1,111,Perdus,France,,45-54 ans,,
22509,964,1,48.04,48.04,964,1,1,1,111,Perdus,France,Anti-imperfections,25-34 ans,,Zone rurale
22511,764,1,71.72,71.72,764,1,1,1,111,Perdus,France,Recherche vegan,,,
22512,485,1,111.56,111.56,485,2,1,2,212,Hibernants,France,,,,
22513,643,1,22.22,22.22,643,1,1,1,111,Perdus,France,Recherche vegan,,,
22514,831,1,70.5,70.5,831,1,1,1,111,Perdus,France,,,Famille avec adolescents,
22515,679,1,39.660000000000004,39.660000000000004,679,1,1,1,111,Perdus,France,,,Sans enfants,
22516,715,1,39.989999999999995,39.989999999999995,715,1,1,1,111,Perdus,France,Anti-imperfections,,,
22517,802,1,99.2,99.2,802,1,1,2,112,Perdus,France,,55 ans et plus,,
22518,981,1,28.4,28.4,981,1,1,1,111,Perdus,France,Peau mixte,45-54 ans,,
22521,1223,1,23.8,23.8,1223,1,1,1,111,Perdus,France,Peau sensible,18-24 ans,,
22522,1109,1,159.54999999999998,159.54999999999998,1109,1,1,2,112,Perdus,France,,55 ans et plus,,Périurbain
22523,583,1,21.35,21.35,583,1,1,1,111,Perdus,France,,35-44 ans,,
22524,574,1,76.72,76.72,574,1,1,1,111,Perdus,France,,,,
22525,1204,1,201.37,201.37,1204,1,1,3,113,Hibernants,France,,,Sans enfants,
22526,703,1,62.06,62.06,703,1,1,1,111,Perdus,France,Peau sensible,35-44 ans,,
22527,754,1,87.09,87.09,754,1,1,2,112,Perdus,France,,,,
22528,934,1,200.48,200.48,934,1,1,3,113,Hibernants,France,,,Parent de jeunes enfants,
22529,539,1,83.12,83.12,539,2,1,2,212,Hibernants,France,,55 ans et plus,,Zone urbaine dense
22530,913,1,53.67,53.67,913,1,1,1,111,Perdus,France,,45-54 ans,,
22531,1015,1,17.0,17.0,1015,1,1,1,111,Perdus,France,,,,
22532,1109,1,32.58,32.58,1109,1,1,1,111,Perdus,France,,,,
22533,1019,1,73.62,73.62,1019,1,1,1,111,Perdus,France,,,,
22534,1181,1,101.9,101.9,1181,1,1,2,112,Perdus,France,Sans parfum,45-54 ans,,
22535,1048,1,171.35,171.35,1048,1,1,2,112,Perdus,France,,35-44 ans,,
22536,1130,1,65.64,65.64,1130,1,1,1,111,Perdus,France,,55 ans et plus,Retraité(e),Périurbain
22539,995,1,23.11,23.11,995,1,1,1,111,Perdus,France,,,Retraité(e),Zone urbaine dense
22540,936,1,78.61,78.61,936,1,1,2,112,Perdus,France,Sans parfum,35-44 ans,,
22541,1139,1,71.78999999999999,71.78999999999999,1139,1,1,1,111,Perdus,France,,,Jeune actif en solo,
22542,917,1,87.71000000000001,87.71000000000001,917,1,1,2,112,Perdus,France,,55 ans et plus,,Zone rurale
22543,565,1,73.78,73.78,565,1,1,1,111,Perdus,France,,25-34 ans,,
22544,723,1,90.7,90.7,723,1,1,2,112,Perdus,France,,,,
22545,1233,1,28.61,28.61,1233,1,1,1,111,Perdus,France,,,Famille avec adolescents,
22546,775,1,46.46,46.46,775,1,1,1,111,Perdus,Sweden,,55 ans et plus,Jeune actif en solo,
22547,624,1,64.96000000000001,64.96000000000001,624,1,1,1,111,Perdus,France,Anti-imperfections,18-24 ans,,
22548,786,1,95.07,95.07,786,1,1,2,112,Perdus,France,,55 ans et plus,,Périurbain
22549,933,1,116.84,116.84,933,1,1,2,112,Perdus,France,,45-54 ans,,
22551,671,1,142.37,142.37,671,1,1,2,112,Perdus,France,Peau mixte,18-24 ans,,
22552,786,1,15.16,15.16,786,1,1,1,111,Perdus,France,Peau mixte,35-44 ans,,
22553,469,1,31.77,31.77,469,2,1,1,211,Hibernants,France,Anti-imperfections,,,
22554,793,1,49.28,49.28,793,1,1,1,111,Perdus,France,,,Famille avec adolescents,
22556,1014,1,66.74,66.74,1014,1,1,1,111,Perdus,France,,,,
22557,837,1,49.56,49.56,837,1,1,1,111,Perdus,France,Anti-imperfections,,,
22558,548,1,95.7,95.7,548,2,1,2,212,Hibernants,France,,,,
22559,743,1,11.33,11.33,743,1,1,1,111,Perdus,France,,45-54 ans,,
22561,662,1,171.04000000000002,171.04000000000002,662,1,1,2,112,Perdus,France,,25-34 ans,Retraité(e),
22562,451,1,44.160000000000004,44.160000000000004,451,2,1,1,211,Hibernants,France,,55 ans et plus,,
22563,698,1,28.61,28.61,698,1,1,1,111,Perdus,Netherlands,,,Parent de jeunes enfants,
22564,885,1,23.13,23.13,885,1,1,1,111,Perdus,France,,25-34 ans,Jeune actif en solo,
22565,831,1,12.76,12.76,831,1,1,1,111,Perdus,France,,,,
22566,969,1,19.2,19.2,969,1,1,1,111,Perdus,France,,,,
22567,644,1,68.26,68.26,644,1,1,1,111,Perdus,France,Peau sèche,,Sans enfants,
22568,1031,1,49.15,49.15,1031,1,1,1,111,Perdus,France,Sans parfum,25-34 ans,,
22569,810,1,54.269999999999996,54.269999999999996,810,1,1,1,111,Perdus,Australia,Recherche vegan,45-54 ans,,Zone urbaine dense
22570,627,1,112.83,112.83,627,1,1,2,112,Perdus,France,Anti-âge,18-24 ans,Jeune actif en solo,Zone urbaine dense
22571,557,1,24.92,24.92,557,2,1,1,211,Hibernants,France,,,,
22572,891,1,42.269999999999996,42.269999999999996,891,1,1,1,111,Perdus,France,Peau mixte,18-24 ans,,
22574,810,1,41.79,41.79,810,1,1,1,111,Perdus,France,Anti-âge,18-24 ans,,
22575,1138,1,14.44,14.44,1138,1,1,1,111,Perdus,France,,,,
22576,464,1,56.120000000000005,56.120000000000005,464,2,1,1,211,Hibernants,France,,,,
22577,702,1,60.72,60.72,702,1,1,1,111,Perdus,France,,,,Zone urbaine dense
22578,1139,1,77.67,77.67,1139,1,1,1,111,Perdus,France,,,,
22579,606,1,38.46,38.46,606,1,1,1,111,Perdus,France,,25-34 ans,,
22580,760,1,54.2,54.2,760,1,1,1,111,Perdus,France,Anti-imperfections,,Sans enfants,
22581,1003,1,37.05,37.05,1003,1,1,1,111,Perdus,France,,,,
22582,718,1,25.96,25.96,718,1,1,1,111,Perdus,France,,,,Périurbain
22583,1293,1,56.89,56.89,1293,1,1,1,111,Perdus,Portugal,,25-34 ans,Parent de jeunes enfants,Zone rurale
22584,1093,1,27.29,27.29,1093,1,1,1,111,Perdus,France,,45-54 ans,,
22585,1237,1,177.36,177.36,1237,1,1,3,113,Hibernants,France,Peau sensible,,,Zone urbaine dense
22586,827,1,137.4,137.4,827,1,1,2,112,Perdus,France,,18-24 ans,,
22587,665,1,26.270000000000003,26.270000000000003,665,1,1,1,111,Perdus,Spain,Anti-âge,,Famille avec adolescents,
22588,1010,1,23.15,23.15,1010,1,1,1,111,Perdus,Cyprus,Peau sèche,35-44 ans,Sans enfants,
22589,1228,1,74.86,74.86,1228,1,1,1,111,Perdus,France,,18-24 ans,,
22590,715,1,23.89,23.89,715,1,1,1,111,Perdus,France,,,,Zone rurale
22591,750,1,38.72,38.72,750,1,1,1,111,Perdus,France,Sans parfum,,,
22592,913,1,80.86,80.86,913,1,1,2,112,Perdus,Japan,,,Parent de jeunes enfants,Périurbain
22593,1089,1,43.2,43.2,1089,1,1,1,111,Perdus,France,Peau sensible,55 ans et plus,,Périurbain
22594,604,1,17.88,17.88,604,1,1,1,111,Perdus,France,,35-44 ans,,Périurbain
22595,595,1,38.730000000000004,38.730000000000004,595,1,1,1,111,Perdus,Portugal,,,,
22596,628,1,192.41,192.41,628,1,1,3,113,Hibernants,France,,,,
22597,854,1,127.58,127.58,854,1,1,2,112,Perdus,France,,55 ans et plus,Sans enfants,
22598,823,1,100.22,100.22,823,1,1,2,112,Perdus,France,,35-44 ans,,Périurbain
22599,708,1,80.25999999999999,80.25999999999999,708,1,1,2,112,Perdus,France,Sans parfum,,,Zone rurale
22600,593,1,13.69,13.69,593,1,1,1,111,Perdus,France,,55 ans et plus,,
22601,658,1,58.61,58.61,658,1,1,1,111,Perdus,France,,45-54 ans,,
22602,549,1,117.49000000000001,117.49000000000001,549,2,1,2,212,Hibernants,France,Peau mixte,,,
22604,507,1,51.59,51.59,507,2,1,1,211,Hibernants,France,,35-44 ans,,
22605,1334,1,38.92,38.92,1334,1,1,1,111,Perdus,France,,45-54 ans,,
22606,834,1,35.43,35.43,834,1,1,1,111,Perdus,France,Peau mixte,,Retraité(e),
22607,914,1,30.779999999999998,30.779999999999998,914,1,1,1,111,Perdus,France,,45-54 ans,,
22608,1341,1,124.28,124.28,1341,1,1,2,112,Perdus,Netherlands,,,Jeune actif en solo,Zone urbaine dense
22609,1119,1,12.0,12.0,1119,1,1,1,111,Perdus,France,,25-34 ans,,Périurbain
22610,861,1,20.53,20.53,861,1,1,1,111,Perdus,France,,55 ans et plus,,Périurbain
22611,658,1,71.78999999999999,71.78999999999999,658,1,1,1,111,Perdus,France,,45-54 ans,,
22612,971,1,28.61,28.61,971,1,1,1,111,Perdus,Netherlands,Anti-imperfections,,,
22613,478,1,133.95,133.95,478,2,1,2,212,Hibernants,France,Anti-âge,,,
22614,1191,1,65.46,65.46,1191,1,1,1,111,Perdus,France,,,,
22615,897,1,14.44,14.44,897,1,1,1,111,Perdus,France,,18-24 ans,,
22616,1053,1,113.47999999999999,113.47999999999999,1053,1,1,2,112,Perdus,Portugal,,,,
22617,885,1,49.94,49.94,885,1,1,1,111,Perdus,France,Peau mixte,,,
22618,836,1,39.58,39.58,836,1,1,1,111,Perdus,France,,,Famille avec adolescents,Zone rurale
22620,1519,1,47.72,47.72,1519,1,1,1,111,Perdus,France,Anti-âge,35-44 ans,,
22621,938,1,45.94,45.94,938,1,1,1,111,Perdus,Sweden,,,,
22622,656,1,111.4,111.4,656,1,1,2,112,Perdus,France,Peau sensible,55 ans et plus,,
22623,722,1,70.55,70.55,722,1,1,1,111,Perdus,France,Anti-âge,45-54 ans,,Périurbain
22625,672,1,62.92,62.92,672,1,1,1,111,Perdus,France,Recherche vegan,55 ans et plus,,
22626,640,1,9.07,9.07,640,1,1,1,111,Perdus,France,,55 ans et plus,,
22628,1040,1,49.11,49.11,1040,1,1,1,111,Perdus,France,Recherche vegan,,Sans enfants,
22630,799,1,25.42,25.42,799,1,1,1,111,Perdus,France,,,,Zone urbaine dense
22631,724,1,46.36,46.36,724,1,1,1,111,Perdus,France,Recherche vegan,45-54 ans,Sans enfants,
22632,509,1,9.47,9.47,509,2,1,1,211,Hibernants,Australia,,,,Zone urbaine dense
22633,566,1,47.72,47.72,566,1,1,1,111,Perdus,France,,,,
22634,608,1,164.16,164.16,608,1,1,2,112,Perdus,France,Anti-âge,,Parent de jeunes enfants,
22635,710,1,67.87,67.87,710,1,1,1,111,Perdus,France,,55 ans et plus,,
22636,982,1,29.46,29.46,982,1,1,1,111,Perdus,France,Anti-imperfections,,,
22637,646,1,32.84,32.84,646,1,1,1,111,Perdus,USA,Anti-imperfections,35-44 ans,,
22638,529,1,13.69,13.69,529,2,1,1,211,Hibernants,Korea,,,,
22640,968,1,77.64,77.64,968,1,1,1,111,Perdus,France,,,,
22641,1019,1,28.61,28.61,1019,1,1,1,111,Perdus,France,Peau mixte,,,Zone rurale
22642,1117,1,17.32,17.32,1117,1,1,1,111,Perdus,France,,,,
22643,1067,1,9.2,9.2,1067,1,1,1,111,Perdus,France,Peau sensible,,,Zone rurale
22644,1047,1,89.95,89.95,1047,1,1,2,112,Perdus,France,,,,
22645,537,1,60.66,60.66,537,2,1,1,211,Hibernants,France,Recherche vegan,,,
22646,840,1,7.82,7.82,840,1,1,1,111,Perdus,France,,,,
22647,867,1,134.11,134.11,867,1,1,2,112,Perdus,France,,,,
22649,1271,1,71.43,71.43,1271,1,1,1,111,Perdus,France,Anti-imperfections,,,
22650,777,1,29.29,29.29,777,1,1,1,111,Perdus,France,Peau sensible,18-24 ans,Parent de jeunes enfants,
22652,1101,1,107.5,107.5,1101,1,1,2,112,Perdus,France,,,,
22653,826,1,77.38,77.38,826,1,1,1,111,Perdus,France,,55 ans et plus,Famille avec adolescents,
22654,838,1,188.45999999999998,188.45999999999998,838,1,1,3,113,Hibernants,France,Recherche vegan,,,
22655,714,1,61.0,61.0,714,1,1,1,111,Perdus,France,,35-44 ans,,
22656,803,1,111.55,111.55,803,1,1,2,112,Perdus,France,Sans parfum,,,
22658,1020,1,52.58,52.58,1020,1,1,1,111,Perdus,France,,,,
22659,1041,1,184.79,184.79,1041,1,1,3,113,Hibernants,France,Peau sensible,,,
22660,851,1,8.61,8.61,851,1,1,1,111,Perdus,France,Peau sensible,35-44 ans,,Périurbain
22661,917,1,228.81,228.81,917,1,1,3,113,Hibernants,France,Anti-imperfections,,,
22662,1132,1,54.43,54.43,1132,1,1,1,111,Perdus,Sweden,,55 ans et plus,,
22663,696,1,33.199999999999996,33.199999999999996,696,1,1,1,111,Perdus,France,,,,
22664,1114,1,120.5,120.5,1114,1,1,2,112,Perdus,France,Sans parfum,35-44 ans,,
22665,1341,1,27.71,27.71,1341,1,1,1,111,Perdus,France,Recherche vegan,,,Zone urbaine dense
22666,1089,1,19.15,19.15,1089,1,1,1,111,Perdus,France,Recherche vegan,,Retraité(e),
22667,909,1,43.36,43.36,909,1,1,1,111,Perdus,France,,35-44 ans,,
22668,594,1,249.79000000000002,249.79000000000002,594,1,1,3,113,Hibernants,France,,45-54 ans,,
22669,1007,1,92.81,92.81,1007,1,1,2,112,Perdus,France,,25-34 ans,,
22670,1098,1,62.04,62.04,1098,1,1,1,111,Perdus,France,,,,Périurbain
22671,934,1,105.45,105.45,934,1,1,2,112,Perdus,Netherlands,Peau sensible,25-34 ans,,Périurbain
22672,825,1,18.54,18.54,825,1,1,1,111,Perdus,France,,,,Périurbain
22675,1094,1,6.25,6.25,1094,1,1,1,111,Perdus,France,,55 ans et plus,,
22676,1227,1,35.629999999999995,35.629999999999995,1227,1,1,1,111,Perdus,France,Anti-âge,25-34 ans,,Périurbain
22677,708,1,78.84,78.84,708,1,1,2,112,Perdus,France,,,Jeune actif en solo,
22678,569,1,63.84,63.84,569,1,1,1,111,Perdus,France,Peau mixte,,,
22679,933,1,35.959999999999994,35.959999999999994,933,1,1,1,111,Perdus,France,,,Jeune actif en solo,
22680,768,1,63.769999999999996,63.769999999999996,768,1,1,1,111,Perdus,France,Peau sensible,45-54 ans,,
22681,1131,1,38.4,38.4,1131,1,1,1,111,Perdus,France,,,Sans enfants,
22683,738,1,7.03,7.03,738,1,1,1,111,Perdus,France,,,,
22684,805,1,146.2,146.2,805,1,1,2,112,Perdus,France,,,,
22685,1016,1,144.92000000000002,144.92000000000002,1016,1,1,2,112,Perdus,France,,,,
22686,944,1,90.07,90.07,944,1,1,2,112,Perdus,France,,,,
22687,764,1,66.16000000000001,66.16000000000001,764,1,1,1,111,Perdus,Sweden,,45-54 ans,,
22688,662,1,44.69,44.69,662,1,1,1,111,Perdus,France,,55 ans et plus,Retraité(e),
22689,502,1,12.06,12.06,502,2,1,1,211,Hibernants,Portugal,,,,Périurbain
22690,1008,1,9.49,9.49,1008,1,1,1,111,Perdus,France,Peau sèche,18-24 ans,,
22691,742,1,68.5,68.5,742,1,1,1,111,Perdus,France,Anti-imperfections,,Parent de jeunes enfants,
22692,518,1,12.89,12.89,518,2,1,1,211,Hibernants,France,Peau sèche,,Parent de jeunes enfants,
22693,603,1,137.98000000000002,137.98000000000002,603,1,1,2,112,Perdus,France,,55 ans et plus,,Zone urbaine dense
22694,941,1,189.54999999999998,189.54999999999998,941,1,1,3,113,Hibernants,France,,,,Zone rurale
22695,1017,1,190.26,190.26,1017,1,1,3,113,Hibernants,France,,45-54 ans,,
22696,764,1,27.14,27.14,764,1,1,1,111,Perdus,France,,55 ans et plus,Jeune actif en solo,
22697,1275,1,161.85,161.85,1275,1,1,2,112,Perdus,France,,25-34 ans,,
22698,1002,1,50.46,50.46,1002,1,1,1,111,Perdus,France,Peau sensible,,Jeune actif en solo,
22700,878,1,89.78,89.78,878,1,1,2,112,Perdus,France,Peau mixte,,,
22701,896,1,90.64,90.64,896,1,1,2,112,Perdus,France,Anti-âge,,,
22702,1154,1,65.26,65.26,1154,1,1,1,111,Perdus,France,Anti-imperfections,,,
22703,635,1,125.53999999999999,125.53999999999999,635,1,1,2,112,Perdus,France,,,,
22704,612,1,22.22,22.22,612,1,1,1,111,Perdus,France,,,Retraité(e),
22705,995,1,156.60999999999999,156.60999999999999,995,1,1,2,112,Perdus,France,,,Famille avec adolescents,
22706,958,1,89.17,89.17,958,1,1,2,112,Perdus,France,,55 ans et plus,,
22707,939,1,71.43,71.43,939,1,1,1,111,Perdus,France,Peau sensible,,Sans enfants,
22708,661,1,261.51,261.51,661,1,1,3,113,Hibernants,France,,,,
22709,485,1,76.72,76.72,485,2,1,1,211,Hibernants,France,Anti-âge,,,
22710,902,1,22.939999999999998,22.939999999999998,902,1,1,1,111,Perdus,France,,45-54 ans,,Zone urbaine dense
22711,928,1,6.93,6.93,928,1,1,1,111,Perdus,France,Recherche vegan,45-54 ans,,
22712,763,1,25.73,25.73,763,1,1,1,111,Perdus,France,Peau mixte,,,
22713,688,1,19.74,19.74,688,1,1,1,111,Perdus,France,Peau sensible,18-24 ans,,
22714,907,1,60.88,60.88,907,1,1,1,111,Perdus,France,,,,
22715,759,1,58.55,58.55,759,1,1,1,111,Perdus,France,,,,
22716,509,1,33.9,33.9,509,2,1,1,211,Hibernants,France,Peau mixte,35-44 ans,,
22717,792,1,12.69,12.69,792,1,1,1,111,Perdus,France,,,,
22718,488,1,41.150000000000006,41.150000000000006,488,2,1,1,211,Hibernants,France,,,,Périurbain
22719,1269,1,89.52000000000001,89.52000000000001,1269,1,1,2,112,Perdus,France,,35-44 ans,,
22720,1067,1,93.91999999999999,93.91999999999999,1067,1,1,2,112,Perdus,France,Peau sensible,,,
22721,1345,1,53.79,53.79,1345,1,1,1,111,Perdus,France,,55 ans et plus,,
22722,808,1,15.51,15.51,808,1,1,1,111,Perdus,France,,35-44 ans,,Zone rurale
22723,670,1,61.07,61.07,670,1,1,1,111,Perdus,France,,,,
22724,1077,1,115.97,115.97,1077,1,1,2,112,Perdus,France,Peau sensible,,,
22725,774,1,159.53,159.53,774,1,1,2,112,Perdus,France,,25-34 ans,,
22726,547,1,48.66,48.66,547,2,1,1,211,Hibernants,France,,,,
22727,573,1,179.64,179.64,573,1,1,3,113,Hibernants,France,Sans parfum,,,
22728,589,1,130.71,130.71,589,1,1,2,112,Perdus,France,,18-24 ans,,
22729,446,1,139.71,139.71,446,2,1,2,212,Hibernants,France,,18-24 ans,,
22730,556,1,13.33,13.33,556,2,1,1,211,Hibernants,France,,,,Zone urbaine dense
22731,934,1,17.45,17.45,934,1,1,1,111,Perdus,France,,25-34 ans,,
22732,1106,1,31.08,31.08,1106,1,1,1,111,Perdus,France,,,Retraité(e),Périurbain
22733,566,1,9.23,9.23,566,1,1,1,111,Perdus,France,Peau sèche,,,
22734,1151,1,77.75,77.75,1151,1,1,1,111,Perdus,France,,,,
22735,1475,1,111.34,111.34,1475,1,1,2,112,Perdus,France,,25-34 ans,,
22736,1328,1,49.11,49.11,1328,1,1,1,111,Perdus,France,,,,
22737,1336,1,37.83,37.83,1336,1,1,1,111,Perdus,France,,,,Zone rurale
22738,548,1,46.629999999999995,46.629999999999995,548,2,1,1,211,Hibernants,France,,35-44 ans,,
22739,1053,1,115.50000000000001,115.50000000000001,1053,1,1,2,112,Perdus,France,,,,
22740,712,1,61.6,61.6,712,1,1,1,111,Perdus,Korea,Peau sèche,,,
